nome,aluno_no_momento,anos_matriculados,ano_de_entrada,ano_de_saida,aluno_em_2016,aluno_em_2017,aluno_em_2018,aluno_em_2019,aluno_em_2020,fase_em_2020,aluno_em_2021,fase_em_2021,aluno_em_2022,fase_em_2022
ALUNO-352,True,2,2021,,False,False,False,False,False,,True,4.0,True,4.0
ALUNO-353,False,1,2019,2020.0,False,False,False,True,True,2.0,False,,False,
ALUNO-354,False,1,2016,2020.0,True,True,True,True,True,4.0,False,,False,
ALUNO-355,False,1,2019,2020.0,False,False,False,True,True,1.0,False,,False,
ALUNO-356,True,1,2022,,False,False,False,False,False,,False,,True,0.0
ALUNO-357,True,2,2021,,False,False,False,False,False,,True,3.0,True,3.0
ALUNO-358,True,1,2022,,False,False,False,False,False,,False,,True,7.0
ALUNO-359,True,3,2019,,False,False,False,True,True,2.0,True,2.0,True,3.0
ALUNO-360,True,1,2022,,False,False,False,False,False,,False,,True,3.0
ALUNO-361,False,1,2019,2020.0,False,False,False,True,True,1.0,False,,False,
ALUNO-362,True,1,2022,,False,False,False,False,False,,False,,True,3.0
ALUNO-363,True,2,2021,,False,False,False,False,False,,True,0.0,True,0.0
ALUNO-364,True,3,2019,,False,False,False,True,True,1.0,True,2.0,True,2.0
ALUNO-365,True,3,2017,,False,True,True,True,True,5.0,True,6.0,True,7.0
ALUNO-366,True,1,2022,,False,False,False,False,False,,False,,True,3.0
ALUNO-367,False,2,2016,2021.0,True,True,True,True,True,3.0,True,4.0,False,
ALUNO-368,False,1,2019,2020.0,False,False,False,True,True,8.0,False,,False,
ALUNO-369,True,1,2022,,False,False,False,False,False,,False,,True,5.0
ALUNO-370,True,3,2019,,False,False,False,True,True,3.0,True,3.0,True,4.0
ALUNO-371,False,1,2017,2020.0,False,True,True,True,True,7.0,False,,False,
ALUNO-372,False,2,2017,2021.0,False,True,True,True,True,2.0,True,2.0,False,
ALUNO-373,True,3,2017,,False,True,True,True,True,3.0,True,4.0,True,5.0
ALUNO-374,False,1,2021,2021.0,False,False,False,False,False,,True,7.0,False,
ALUNO-375,True,3,2016,,True,True,True,True,True,2.0,True,2.0,True,3.0
ALUNO-376,False,1,2021,2021.0,False,False,False,False,False,,True,4.0,False,
ALUNO-377,True,3,2017,,False,True,True,True,True,3.0,True,3.0,True,3.0
ALUNO-378,True,3,2016,,True,True,True,True,True,5.0,True,6.0,True,7.0
ALUNO-379,False,2,2018,2021.0,False,False,True,True,True,3.0,True,4.0,False,
ALUNO-380,False,1,2016,2020.0,True,True,True,True,True,8.0,False,,False,
ALUNO-381,True,3,2019,,False,False,False,True,True,0.0,True,0.0,True,0.0
ALUNO-382,False,1,2019,2020.0,False,False,False,True,True,8.0,False,,False,
ALUNO-383,False,2,2019,2021.0,False,False,False,True,True,0.0,True,0.0,False,
ALUNO-384,False,1,2021,2021.0,False,False,False,False,False,,True,1.0,False,
ALUNO-385,False,2,2020,2021.0,False,False,False,False,True,3.0,True,3.0,False,
ALUNO-386,True,1,2022,,False,False,False,False,False,,False,,True,0.0
ALUNO-387,True,3,2018,,False,False,True,True,True,2.0,True,3.0,True,4.0
ALUNO-388,True,3,2018,,False,False,True,True,True,2.0,True,2.0,True,2.0
ALUNO-389,False,2,2020,2021.0,False,False,False,False,True,5.0,True,6.0,False,
ALUNO-390,False,1,2019,2020.0,False,False,False,True,True,5.0,False,,False,
ALUNO-391,True,1,2022,,False,False,False,False,False,,False,,True,0.0
ALUNO-392,True,1,2022,,False,False,False,False,False,,False,,True,0.0
ALUNO-393,False,2,2017,2021.0,False,True,True,True,True,2.0,True,2.0,False,
ALUNO-394,True,3,2016,,True,True,True,True,True,4.0,True,4.0,True,4.0
ALUNO-395,True,1,2022,,False,False,False,False,False,,False,,True,3.0
ALUNO-396,True,3,2019,,False,False,False,True,True,4.0,True,5.0,True,6.0
ALUNO-397,False,2,2016,2021.0,True,True,True,True,True,3.0,True,3.0,False,
ALUNO-398,True,1,2022,,False,False,False,False,False,,False,,True,0.0
ALUNO-399,False,1,2020,2020.0,False,False,False,False,True,2.0,False,,False,
ALUNO-400,False,2,2019,2021.0,False,False,False,True,True,1.0,True,1.0,False,
ALUNO-401,False,1,2019,2020.0,False,False,False,True,True,3.0,False,,False,
ALUNO-402,True,1,2022,,False,False,False,False,False,,False,,True,0.0
ALUNO-403,True,2,2021,,False,False,False,False,False,,True,3.0,True,4.0
ALUNO-404,True,3,2016,,True,True,True,True,True,3.0,True,4.0,True,5.0
ALUNO-405,True,2,2021,,False,False,False,False,False,,True,0.0,True,1.0
ALUNO-406,True,3,2018,,False,False,True,True,True,1.0,True,1.0,True,1.0
ALUNO-407,True,3,2018,,False,False,True,True,True,3.0,True,4.0,True,5.0
ALUNO-408,False,2,2020,2021.0,False,False,False,False,True,0.0,True,1.0,False,
ALUNO-409,True,1,2022,,False,False,False,False,False,,False,,True,2.0
ALUNO-410,True,1,2022,,False,False,False,False,False,,False,,True,0.0
ALUNO-411,True,1,2022,,False,False,False,False,False,,False,,True,0.0
ALUNO-412,True,1,2022,,False,False,False,False,False,,False,,True,1.0
ALUNO-413,True,1,2022,,False,False,False,False,False,,False,,True,2.0
ALUNO-414,False,1,2019,2020.0,False,False,False,True,True,2.0,False,,False,
ALUNO-415,True,1,2022,,False,False,False,False,False,,False,,True,4.0
ALUNO-416,True,3,2018,,False,False,True,True,True,2.0,True,2.0,True,3.0
ALUNO-417,True,1,2022,,False,False,False,False,False,,False,,True,1.0
ALUNO-418,True,1,2022,,False,False,False,False,False,,False,,True,0.0
ALUNO-419,True,1,2022,,False,False,False,False,False,,False,,True,4.0
ALUNO-420,True,1,2022,,False,False,False,False,False,,False,,True,1.0
ALUNO-421,True,3,2018,,False,False,True,True,True,3.0,True,4.0,True,5.0
ALUNO-422,True,2,2021,,False,False,False,False,False,,True,0.0,True,1.0
ALUNO-423,False,1,2021,2021.0,False,False,False,False,False,,True,5.0,False,
ALUNO-424,True,3,2017,,False,True,True,True,True,1.0,True,2.0,True,2.0
ALUNO-425,True,3,2019,,False,False,False,True,True,3.0,True,3.0,True,4.0
ALUNO-426,False,1,2020,2020.0,False,False,False,False,True,1.0,False,,False,
ALUNO-427,True,1,2022,,False,False,False,False,False,,False,,True,0.0
ALUNO-428,True,1,2022,,False,False,False,False,False,,False,,True,1.0
ALUNO-429,True,1,2022,,False,False,False,False,False,,False,,True,2.0
ALUNO-430,True,1,2022,,False,False,False,False,False,,False,,True,0.0
ALUNO-431,False,1,2020,2020.0,False,False,False,False,True,0.0,False,,False,
ALUNO-432,True,2,2021,,False,False,False,False,False,,True,0.0,True,1.0
ALUNO-433,True,1,2022,,False,False,False,False,False,,False,,True,2.0
ALUNO-434,True,1,2022,,False,False,False,False,False,,False,,True,3.0
ALUNO-435,False,2,2020,2021.0,False,False,False,False,True,4.0,True,5.0,False,
ALUNO-436,True,2,2021,,False,False,False,False,False,,True,2.0,True,2.0
ALUNO-437,True,3,2018,,False,False,True,True,True,1.0,True,2.0,True,1.0
ALUNO-438,True,2,2021,,False,False,False,False,False,,True,5.0,True,7.0
ALUNO-439,False,1,2018,2020.0,False,False,True,True,True,4.0,False,,False,
ALUNO-440,False,1,2021,2021.0,False,False,False,False,False,,True,5.0,False,
ALUNO-441,True,3,2019,,False,False,False,True,True,2.0,True,2.0,True,3.0
ALUNO-442,False,2,2020,2021.0,False,False,False,False,True,0.0,True,1.0,False,
ALUNO-443,False,1,2019,2020.0,False,False,False,True,True,2.0,False,,False,
ALUNO-444,True,2,2021,,False,False,False,False,False,,True,1.0,True,2.0
ALUNO-445,False,1,2020,2020.0,False,False,False,False,True,1.0,False,,False,
ALUNO-446,True,1,2022,,False,False,False,False,False,,False,,True,0.0
ALUNO-447,True,3,2019,,False,False,False,True,True,0.0,True,1.0,True,1.0
ALUNO-448,True,3,2019,,False,False,False,True,True,2.0,True,3.0,True,2.0
ALUNO-449,True,3,2019,,False,False,False,True,True,1.0,True,2.0,True,2.0
ALUNO-450,True,3,2019,,False,False,False,True,True,4.0,True,5.0,True,5.0
ALUNO-451,False,2,2018,2021.0,False,False,True,True,True,1.0,True,1.0,False,
ALUNO-452,True,2,2021,,False,False,False,False,False,,True,1.0,True,1.0
ALUNO-453,False,1,2019,2020.0,False,False,False,True,True,1.0,False,,False,
ALUNO-454,True,1,2022,,False,False,False,False,False,,False,,True,5.0
ALUNO-455,True,3,2019,,False,False,False,True,True,2.0,True,2.0,True,2.0
ALUNO-456,True,1,2022,,False,False,False,False,False,,False,,True,1.0
ALUNO-457,False,1,2020,2020.0,False,False,False,False,True,1.0,False,,False,
ALUNO-458,False,1,2020,2020.0,False,False,False,False,True,1.0,False,,False,
ALUNO-459,False,1,2019,2020.0,False,False,False,True,True,5.0,False,,False,
ALUNO-460,False,1,2016,2020.0,True,True,True,True,True,5.0,False,,False,
ALUNO-461,True,1,2022,,False,False,False,False,False,,False,,True,1.0
ALUNO-462,False,1,2020,2020.0,False,False,False,False,True,5.0,False,,False,
ALUNO-463,True,3,2017,,False,True,True,True,True,3.0,True,4.0,True,5.0
ALUNO-464,False,1,2020,2020.0,False,False,False,False,True,4.0,False,,False,
ALUNO-465,True,2,2021,,False,False,False,False,False,,True,0.0,True,1.0
ALUNO-466,False,1,2017,2020.0,False,True,True,True,True,6.0,False,,False,
ALUNO-467,False,1,2019,2020.0,False,False,False,True,True,2.0,False,,False,
ALUNO-468,False,2,2018,2021.0,False,False,True,True,True,1.0,True,2.0,False,
ALUNO-469,True,3,2016,,True,True,True,True,True,3.0,True,4.0,True,4.0
ALUNO-470,True,1,2022,,False,False,False,False,False,,False,,True,1.0
ALUNO-471,True,1,2022,,False,False,False,False,False,,False,,True,1.0
ALUNO-472,False,1,2020,2020.0,False,False,False,False,True,1.0,False,,False,
ALUNO-473,False,1,2018,2020.0,False,False,True,True,True,1.0,False,,False,
ALUNO-474,True,3,2019,,False,False,False,True,True,1.0,True,2.0,True,2.0
ALUNO-475,True,1,2022,,False,False,False,False,False,,False,,True,3.0
ALUNO-476,False,1,2019,2020.0,False,False,False,True,True,7.0,False,,False,
ALUNO-477,True,3,2019,,False,False,False,True,True,2.0,True,2.0,True,2.0
ALUNO-478,False,1,2020,2020.0,False,False,False,False,True,2.0,False,,False,
ALUNO-479,True,1,2022,,False,False,False,False,False,,False,,True,6.0
ALUNO-480,True,1,2022,,False,False,False,False,False,,False,,True,0.0
ALUNO-481,True,1,2022,,False,False,False,False,False,,False,,True,0.0
ALUNO-482,True,3,2016,,True,True,True,True,True,2.0,True,2.0,True,3.0
ALUNO-483,True,3,2018,,False,False,True,True,True,2.0,True,2.0,True,3.0
ALUNO-484,False,1,2016,2020.0,True,True,True,True,True,8.0,False,,False,
ALUNO-485,False,1,2021,2021.0,False,False,False,False,False,,True,3.0,False,
ALUNO-486,True,3,2019,,False,False,False,True,True,2.0,True,2.0,True,3.0
ALUNO-487,False,2,2019,2021.0,False,False,False,True,True,0.0,True,0.0,False,
ALUNO-488,False,2,2019,2021.0,False,False,False,True,True,3.0,True,3.0,False,
ALUNO-489,True,1,2022,,False,False,False,False,False,,False,,True,1.0
ALUNO-490,True,3,2016,,True,True,True,True,True,3.0,True,4.0,True,4.0
ALUNO-491,True,2,2019,,False,False,False,True,True,1.0,False,,True,2.0
ALUNO-492,False,1,2018,2020.0,False,False,True,True,True,7.0,False,,False,
ALUNO-493,True,1,2022,,False,False,False,False,False,,False,,True,1.0
ALUNO-494,False,1,2021,2021.0,False,False,False,False,False,,True,1.0,False,
ALUNO-495,False,1,2019,2020.0,False,False,False,True,True,8.0,False,,False,
ALUNO-496,True,3,2018,,False,False,True,True,True,3.0,True,4.0,True,5.0
ALUNO-497,True,2,2021,,False,False,False,False,False,,True,2.0,True,3.0
ALUNO-498,True,2,2021,,False,False,False,False,False,,True,3.0,True,3.0
ALUNO-499,True,3,2017,,False,True,True,True,True,1.0,True,2.0,True,2.0
ALUNO-500,False,2,2019,2021.0,False,False,False,True,True,6.0,True,7.0,False,
ALUNO-501,True,1,2022,,False,False,False,False,False,,False,,True,1.0
ALUNO-502,True,3,2018,,False,False,True,True,True,4.0,True,4.0,True,4.0
ALUNO-503,True,3,2020,,False,False,False,False,True,0.0,True,0.0,True,1.0
ALUNO-504,True,1,2022,,False,False,False,False,False,,False,,True,5.0
ALUNO-505,True,1,2022,,False,False,False,False,False,,False,,True,4.0
ALUNO-506,False,2,2020,2021.0,False,False,False,False,True,0.0,True,0.0,False,
ALUNO-507,True,3,2016,,True,True,True,True,True,3.0,True,4.0,True,4.0
ALUNO-508,True,1,2022,,False,False,False,False,False,,False,,True,0.0
ALUNO-509,False,1,2018,2020.0,False,False,True,True,True,7.0,False,,False,
ALUNO-510,True,1,2022,,False,False,False,False,False,,False,,True,0.0
ALUNO-511,False,1,2021,2021.0,False,False,False,False,False,,True,0.0,False,
ALUNO-512,False,2,2019,2021.0,False,False,False,True,True,3.0,True,4.0,False,
ALUNO-513,True,3,2020,,False,False,False,False,True,1.0,True,1.0,True,1.0
ALUNO-514,True,1,2022,,False,False,False,False,False,,False,,True,5.0
ALUNO-515,False,1,2019,2020.0,False,False,False,True,True,5.0,False,,False,
ALUNO-516,True,1,2022,,False,False,False,False,False,,False,,True,0.0
ALUNO-517,False,1,2020,2020.0,False,False,False,False,True,5.0,False,,False,
ALUNO-518,False,2,2019,2021.0,False,False,False,True,True,6.0,True,7.0,False,
ALUNO-519,True,1,2022,,False,False,False,False,False,,False,,True,0.0
ALUNO-520,True,3,2018,,False,False,True,True,True,2.0,True,3.0,True,4.0
ALUNO-521,True,3,2018,,False,False,True,True,True,1.0,True,2.0,True,2.0
ALUNO-522,True,3,2018,,False,False,True,True,True,1.0,True,2.0,True,2.0
ALUNO-523,False,1,2021,2021.0,False,False,False,False,False,,True,3.0,False,
ALUNO-524,True,3,2020,,False,False,False,False,True,0.0,True,1.0,True,1.0
ALUNO-525,True,1,2022,,False,False,False,False,False,,False,,True,7.0
ALUNO-526,False,1,2021,2021.0,False,False,False,False,False,,True,1.0,False,
ALUNO-527,True,3,2017,,False,True,True,True,True,5.0,True,6.0,True,7.0
ALUNO-528,True,1,2022,,False,False,False,False,False,,False,,True,3.0
ALUNO-529,True,2,2021,,False,False,False,False,False,,True,1.0,True,1.0
ALUNO-530,False,1,2020,2020.0,False,False,False,False,True,1.0,False,,False,
ALUNO-531,False,2,2019,2021.0,False,False,False,True,True,4.0,True,5.0,False,
ALUNO-532,True,1,2022,,False,False,False,False,False,,False,,True,0.0
ALUNO-533,False,2,2019,2021.0,False,False,False,True,True,2.0,True,3.0,False,
ALUNO-534,False,1,2019,2020.0,False,False,False,True,True,0.0,False,,False,
ALUNO-535,False,1,2019,2020.0,False,False,False,True,True,1.0,False,,False,
ALUNO-536,True,2,2021,,False,False,False,False,False,,True,1.0,True,2.0
ALUNO-537,True,2,2021,,False,False,False,False,False,,True,0.0,True,0.0
ALUNO-538,False,1,2021,2021.0,False,False,False,False,False,,True,2.0,False,
ALUNO-539,True,1,2022,,False,False,False,False,False,,False,,True,0.0
ALUNO-540,False,2,2018,2021.0,False,False,True,True,True,1.0,True,2.0,False,
ALUNO-541,True,3,2019,,False,False,False,True,True,3.0,True,4.0,True,5.0
ALUNO-542,False,1,2021,2021.0,False,False,False,False,False,,True,0.0,False,
ALUNO-543,True,1,2022,,False,False,False,False,False,,False,,True,0.0
ALUNO-544,True,3,2019,,False,False,False,True,True,2.0,True,2.0,True,3.0
ALUNO-545,False,1,2020,2020.0,False,False,False,False,True,1.0,False,,False,
ALUNO-546,True,3,2018,,False,False,True,True,True,5.0,True,6.0,True,7.0
ALUNO-547,False,2,2018,2021.0,False,False,True,True,True,4.0,True,4.0,False,
ALUNO-548,True,2,2021,,False,False,False,False,False,,True,0.0,True,1.0
ALUNO-549,False,1,2017,2020.0,False,True,True,True,True,3.0,False,,False,
ALUNO-550,False,1,2021,2021.0,False,False,False,False,False,,True,0.0,False,
ALUNO-551,True,1,2022,,False,False,False,False,False,,False,,True,0.0
ALUNO-552,False,1,2019,2020.0,False,False,False,True,True,2.0,False,,False,
ALUNO-553,True,1,2022,,False,False,False,False,False,,False,,True,1.0
ALUNO-554,True,1,2022,,False,False,False,False,False,,False,,True,2.0
ALUNO-555,False,2,2019,2021.0,False,False,False,True,True,1.0,True,2.0,False,
ALUNO-556,True,1,2022,,False,False,False,False,False,,False,,True,3.0
ALUNO-557,True,3,2018,,False,False,True,True,True,2.0,True,2.0,True,3.0
ALUNO-558,True,1,2022,,False,False,False,False,False,,False,,True,3.0
ALUNO-559,False,1,2019,2020.0,False,False,False,True,True,2.0,False,,False,
ALUNO-560,True,3,2019,,False,False,False,True,True,1.0,True,2.0,True,2.0
ALUNO-561,True,3,2019,,False,False,False,True,True,3.0,True,3.0,True,3.0
ALUNO-562,True,3,2019,,False,False,False,True,True,2.0,True,2.0,True,3.0
ALUNO-563,True,2,2021,,False,False,False,False,False,,True,0.0,True,1.0
ALUNO-564,False,2,2019,2021.0,False,False,False,True,True,3.0,True,4.0,False,
ALUNO-565,True,2,2021,,False,False,False,False,False,,True,1.0,True,1.0
ALUNO-566,True,2,2021,,False,False,False,False,False,,True,5.0,True,6.0
ALUNO-567,False,1,2021,2021.0,False,False,False,False,False,,True,0.0,False,
ALUNO-568,False,1,2017,2020.0,False,True,True,True,True,3.0,False,,False,
ALUNO-569,True,3,2020,,False,False,False,False,True,0.0,True,1.0,True,1.0
ALUNO-570,False,2,2019,2021.0,False,False,False,True,True,1.0,True,1.0,False,
ALUNO-571,False,1,2021,2021.0,False,False,False,False,False,,True,3.0,False,
ALUNO-572,False,1,2021,2021.0,False,False,False,False,False,,True,0.0,False,
ALUNO-573,True,1,2022,,False,False,False,False,False,,False,,True,0.0
ALUNO-574,True,3,2019,,False,False,False,True,True,5.0,True,6.0,True,7.0
ALUNO-575,True,1,2022,,False,False,False,False,False,,False,,True,0.0
ALUNO-576,True,1,2022,,False,False,False,False,False,,False,,True,0.0
ALUNO-577,False,1,2019,2020.0,False,False,False,True,True,1.0,False,,False,
ALUNO-578,True,2,2021,,False,False,False,False,False,,True,0.0,True,0.0
ALUNO-579,True,3,2017,,False,True,True,True,True,2.0,True,2.0,True,2.0
ALUNO-580,True,1,2022,,False,False,False,False,False,,False,,True,1.0
ALUNO-581,False,1,2018,2020.0,False,False,True,True,True,4.0,False,,False,
ALUNO-582,True,1,2022,,False,False,False,False,False,,False,,True,1.0
ALUNO-583,True,3,2019,,False,False,False,True,True,4.0,True,4.0,True,5.0
ALUNO-584,False,1,2021,2021.0,False,False,False,False,False,,True,1.0,False,
ALUNO-585,True,3,2018,,False,False,True,True,True,1.0,True,2.0,True,2.0
ALUNO-586,True,3,2020,,False,False,False,False,True,1.0,True,1.0,True,2.0
ALUNO-587,True,1,2022,,False,False,False,False,False,,False,,True,0.0
ALUNO-588,True,3,2019,,False,False,False,True,True,0.0,True,1.0,True,1.0
ALUNO-589,False,2,2019,2021.0,False,False,False,True,True,1.0,True,1.0,False,
ALUNO-590,True,1,2022,,False,False,False,False,False,,False,,True,0.0
ALUNO-591,True,1,2022,,False,False,False,False,False,,False,,True,1.0
ALUNO-592,True,1,2022,,False,False,False,False,False,,False,,True,3.0
ALUNO-593,True,1,2022,,False,False,False,False,False,,False,,True,5.0
ALUNO-594,True,3,2020,,False,False,False,False,True,1.0,True,1.0,True,1.0
ALUNO-595,True,2,2021,,False,False,False,False,False,,True,0.0,True,1.0
ALUNO-596,False,1,2021,2021.0,False,False,False,False,False,,True,1.0,False,
ALUNO-597,False,1,2019,2020.0,False,False,False,True,True,7.0,False,,False,
ALUNO-598,False,1,2019,2020.0,False,False,False,True,True,4.0,False,,False,
ALUNO-599,False,1,2019,2020.0,False,False,False,True,True,8.0,False,,False,
ALUNO-600,True,1,2022,,False,False,False,False,False,,False,,True,0.0
ALUNO-601,False,1,2019,2020.0,False,False,False,True,True,6.0,False,,False,
ALUNO-602,True,3,2019,,False,False,False,True,True,0.0,True,1.0,True,1.0
ALUNO-603,True,3,2018,,False,False,True,True,True,1.0,True,1.0,True,2.0
ALUNO-604,False,1,2018,2020.0,False,False,True,True,True,7.0,False,,False,
ALUNO-605,False,1,2017,2020.0,False,True,True,True,True,2.0,False,,False,
ALUNO-606,False,1,2018,2020.0,False,False,True,True,True,5.0,False,,False,
ALUNO-607,True,1,2022,,False,False,False,False,False,,False,,True,4.0
ALUNO-608,True,3,2017,,False,True,True,True,True,4.0,True,4.0,True,5.0
ALUNO-609,False,1,2020,2020.0,False,False,False,False,True,8.0,False,,False,
ALUNO-610,True,2,2021,,False,False,False,False,False,,True,5.0,True,5.0
ALUNO-611,False,1,2016,2020.0,True,True,True,True,True,7.0,False,,False,
ALUNO-612,True,1,2022,,False,False,False,False,False,,False,,True,1.0
ALUNO-613,True,3,2018,,False,False,True,True,True,1.0,True,1.0,True,2.0
ALUNO-614,False,1,2018,2020.0,False,False,True,True,True,6.0,False,,False,
ALUNO-615,True,3,2019,,False,False,False,True,True,0.0,True,1.0,True,1.0
ALUNO-616,False,1,2019,2020.0,False,False,False,True,True,7.0,False,,False,
ALUNO-617,True,2,2021,,False,False,False,False,False,,True,0.0,True,1.0
ALUNO-618,False,1,2017,2020.0,False,True,True,True,True,2.0,False,,False,
ALUNO-619,False,2,2019,2021.0,False,False,False,True,True,2.0,True,2.0,False,
ALUNO-620,False,1,2021,2021.0,False,False,False,False,False,,True,1.0,False,
ALUNO-621,True,1,2022,,False,False,False,False,False,,False,,True,0.0
ALUNO-622,True,3,2018,,False,False,True,True,True,3.0,True,3.0,True,3.0
ALUNO-623,True,1,2022,,False,False,False,False,False,,False,,True,3.0
ALUNO-624,True,3,2019,,False,False,False,True,True,3.0,True,3.0,True,4.0
ALUNO-625,False,1,2019,2020.0,False,False,False,True,True,1.0,False,,False,
ALUNO-626,False,1,2017,2020.0,False,True,True,True,True,3.0,False,,False,
ALUNO-627,False,1,2021,2021.0,False,False,False,False,False,,True,0.0,False,
ALUNO-628,True,2,2021,,False,False,False,False,False,,True,0.0,True,0.0
ALUNO-629,False,1,2018,2020.0,False,False,True,True,True,8.0,False,,False,
ALUNO-630,False,1,2018,2020.0,False,False,True,True,True,8.0,False,,False,
ALUNO-631,False,1,2018,2020.0,False,False,True,True,True,2.0,False,,False,
ALUNO-632,True,2,2021,,False,False,False,False,False,,True,0.0,True,1.0
ALUNO-633,True,1,2022,,False,False,False,False,False,,False,,True,1.0
ALUNO-634,True,3,2018,,False,False,True,True,True,1.0,True,1.0,True,2.0
ALUNO-635,False,2,2017,2021.0,False,True,True,True,True,5.0,True,5.0,False,
ALUNO-636,False,1,2019,2020.0,False,False,False,True,True,5.0,False,,False,
ALUNO-637,True,1,2022,,False,False,False,False,False,,False,,True,2.0
ALUNO-638,True,3,2019,,False,False,False,True,True,1.0,True,2.0,True,3.0
ALUNO-639,False,1,2019,2020.0,False,False,False,True,True,2.0,False,,False,
ALUNO-640,False,1,2019,2020.0,False,False,False,True,True,7.0,False,,False,
ALUNO-641,True,1,2022,,False,False,False,False,False,,False,,True,2.0
ALUNO-642,True,3,2019,,False,False,False,True,True,1.0,True,1.0,True,1.0
ALUNO-643,True,1,2022,,False,False,False,False,False,,False,,True,0.0
ALUNO-644,True,3,2018,,False,False,True,True,True,1.0,True,2.0,True,3.0
ALUNO-645,True,3,2020,,False,False,False,False,True,0.0,True,0.0,True,1.0
ALUNO-646,False,2,2019,2021.0,False,False,False,True,True,2.0,True,2.0,False,
ALUNO-647,True,3,2018,,False,False,True,True,True,1.0,True,2.0,True,2.0
ALUNO-648,False,1,2019,2020.0,False,False,False,True,True,3.0,False,,False,
ALUNO-649,True,1,2022,,False,False,False,False,False,,False,,True,3.0
ALUNO-650,True,1,2022,,False,False,False,False,False,,False,,True,0.0
ALUNO-651,True,1,2022,,False,False,False,False,False,,False,,True,1.0
ALUNO-652,True,1,2022,,False,False,False,False,False,,False,,True,2.0
ALUNO-653,False,1,2021,2021.0,False,False,False,False,False,,True,0.0,False,
ALUNO-654,True,1,2022,,False,False,False,False,False,,False,,True,2.0
ALUNO-655,False,1,2020,2020.0,False,False,False,False,True,1.0,False,,False,
ALUNO-656,True,1,2022,,False,False,False,False,False,,False,,True,0.0
ALUNO-657,True,3,2019,,False,False,False,True,True,2.0,True,2.0,True,3.0
ALUNO-658,True,2,2021,,False,False,False,False,False,,True,0.0,True,0.0
ALUNO-659,False,2,2019,2021.0,False,False,False,True,True,3.0,True,3.0,False,
ALUNO-660,False,1,2021,2021.0,False,False,False,False,False,,True,5.0,False,
ALUNO-661,False,1,2017,2020.0,False,True,True,True,True,7.0,False,,False,
ALUNO-662,True,1,2022,,False,False,False,False,False,,False,,True,1.0
ALUNO-663,True,3,2018,,False,False,True,True,True,1.0,True,2.0,True,2.0
ALUNO-664,True,3,2019,,False,False,False,True,True,4.0,True,5.0,True,6.0
ALUNO-665,True,1,2022,,False,False,False,False,False,,False,,True,0.0
ALUNO-666,False,1,2018,2020.0,False,False,True,True,True,7.0,False,,False,
ALUNO-667,True,1,2022,,False,False,False,False,False,,False,,True,3.0
ALUNO-668,True,3,2020,,False,False,False,False,True,1.0,True,2.0,True,2.0
ALUNO-669,True,1,2022,,False,False,False,False,False,,False,,True,1.0
ALUNO-670,False,2,2020,2021.0,False,False,False,False,True,5.0,True,6.0,False,
ALUNO-671,False,2,2018,2021.0,False,False,True,True,True,1.0,True,1.0,False,
ALUNO-672,False,2,2018,2021.0,False,False,True,True,True,1.0,True,1.0,False,
ALUNO-673,True,1,2022,,False,False,False,False,False,,False,,True,3.0
ALUNO-674,True,1,2022,,False,False,False,False,False,,False,,True,3.0
ALUNO-675,False,1,2021,2021.0,False,False,False,False,False,,True,5.0,False,
ALUNO-676,False,1,2018,2020.0,False,False,True,True,True,5.0,False,,False,
ALUNO-677,False,1,2019,2020.0,False,False,False,True,True,1.0,False,,False,
ALUNO-678,False,1,2019,2020.0,False,False,False,True,True,2.0,False,,False,
ALUNO-679,True,1,2022,,False,False,False,False,False,,False,,True,0.0
ALUNO-680,False,1,2019,2020.0,False,False,False,True,True,7.0,False,,False,
ALUNO-681,True,3,2018,,False,False,True,True,True,2.0,True,2.0,True,3.0
ALUNO-682,False,2,2020,2021.0,False,False,False,False,True,1.0,True,1.0,False,
ALUNO-683,False,1,2019,2020.0,False,False,False,True,True,0.0,False,,False,
ALUNO-684,False,1,2018,2020.0,False,False,True,True,True,1.0,False,,False,
ALUNO-685,False,2,2019,2021.0,False,False,False,True,True,0.0,True,0.0,False,
ALUNO-686,True,3,2018,,False,False,True,True,True,0.0,True,0.0,True,1.0
ALUNO-687,True,2,2021,,False,False,False,False,False,,True,3.0,True,3.0
ALUNO-688,False,2,2018,2021.0,False,False,True,True,True,7.0,True,7.0,False,
ALUNO-689,True,3,2017,,False,True,True,True,True,2.0,True,2.0,True,3.0
ALUNO-690,True,2,2021,,False,False,False,False,False,,True,0.0,True,0.0
ALUNO-691,False,1,2019,2020.0,False,False,False,True,True,1.0,False,,False,
ALUNO-692,True,1,2022,,False,False,False,False,False,,False,,True,2.0
ALUNO-693,True,3,2020,,False,False,False,False,True,0.0,True,0.0,True,1.0
ALUNO-694,True,2,2021,,False,False,False,False,False,,True,0.0,True,0.0
ALUNO-695,True,3,2020,,False,False,False,False,True,0.0,True,0.0,True,1.0
ALUNO-696,False,1,2019,2020.0,False,False,False,True,True,2.0,False,,False,
ALUNO-697,True,1,2022,,False,False,False,False,False,,False,,True,3.0
ALUNO-698,False,2,2020,2021.0,False,False,False,False,True,5.0,True,6.0,False,
ALUNO-699,False,1,2019,2020.0,False,False,False,True,True,2.0,False,,False,
ALUNO-700,True,3,2019,,False,False,False,True,True,2.0,True,2.0,True,2.0
